0.0005	1079.0549999999998
0.001	2158.0686
0.0015	3237.0224
0.002	4315.904
0.0025	5394.697
0.003	6473.385
0.0035	7551.956000000001
0.004	8630.389000000001
0.0045	9708.673
0.005	10786.789
0.0055	11864.716999999997
0.006	12942.457000000004
0.0065	14019.993999999997
0.007	15097.282
0.0075	16174.337000000003
0.008	17251.109000000004
0.0085	18327.638
0.009	19403.865
0.0095	20479.769000000004
0.01	21555.38799999999
0.0105	22630.633999999995
0.011	23705.534
0.0115	24780.05
0.012	25854.198000000004
0.0125	26927.943000000003
0.013	28001.262
0.0135	29074.12
0.014	30146.539
0.0145	31218.505999999998
0.015	32289.983
0.0155	33360.966
0.016	34431.420000000006
0.0165	35501.37
0.017	36570.71
0.0175	37639.55
0.018	38707.78999999999
0.0185	39775.43
0.019	40842.420000000006
0.0195	41908.80999999999
0.02	42974.57000000001
0.0205	44039.63999999999
0.021	45104.01
0.0215	46167.75000000001
0.022	47230.71999999999
0.0225	48292.98
0.023	49354.51
0.0235	50415.24
0.024	51475.219999999994
0.0245	52534.420000000006
0.025	53592.8
0.0255	54650.34999999999
0.026	55707.08
0.0265	56762.950000000004
0.027	57817.92999999999
0.0275	58872.04
0.028	59925.25
0.0285	60977.520000000004
0.029	62028.88
0.0295	63079.30000000002
0.03	64128.770000000004
0.0305	65177.24999999999
0.031	66224.72
0.0315	67271.21
0.032	68316.68999999999
0.0325	69361.16
0.033	70404.55
0.0335	71446.90000000001
0.034	72488.18999999999
0.0345	73528.39
0.035	74567.55
0.0355	75605.55
0.036	76642.45999999999
0.0365	77678.25
0.037	78712.92
0.0375	79746.4
0.038	80778.77000000002
0.0385	81809.97
0.039	82839.97
0.0395	83868.81000000001
0.04	84896.45000000001
0.0405	85922.9
0.041	86948.12000000001
0.0415	87972.12
0.042	88994.91
0.0425	90016.42
0.043	91036.67000000001
0.0435	92055.66
0.044	93073.36
0.0445	94089.73
0.045	95104.78
0.0455	96118.43
0.046	97130.68000000001
0.0465	98141.44000000002
0.047	99150.66
0.0475	100158.29000000001
0.048	101164.22
0.0485	102168.37
0.049	103170.69
0.0495	104171.16
0.05	105169.79
0.0505	106166.57000000002
0.051	107161.56999999998
0.0515	108154.78000000001
0.052	109146.22999999998
0.0525	110135.92
0.053	111123.83999999998
0.0535	112110.03000000001
0.054	113094.52999999998
0.0545	114077.36
0.055	115058.54
0.0555	116038.30000000002
0.056	117016.59
0.0565	117993.23999999999
0.057	118968.47999999998
0.0575	119942.38
0.058	120914.54999999999
0.0585	121885.53
0.059	122854.7
0.0595	123822.32000000002
0.06	124788.27
0.0605	125752.58
0.061	126715.01
0.0615	127675.54
0.062	128633.95999999998
0.0625	129590.09999999998
0.063	130544.11000000002
0.0635	131495.65999999997
0.064	132444.78
0.0645	133391.46000000002
0.065	134335.59999999998
0.0655	135277.36000000002
0.066	136216.75
0.0665	137153.80000000002
0.067	138088.54
0.0675	139021.41
0.068	139952.21999999994
0.0685	140881.24000000002
0.069	141808.10000000003
0.0695	142733.47999999998
0.07	143657.25
0.0705	144579.34999999998
0.071	145499.69
0.0715	146418.69000000003
0.072	147336.34999999998
0.0725	148252.20999999996
0.073	149167.07
0.0735	150080.64
0.074	150992.55000000002
0.0745	151903.46
0.075	152812.81
0.0755	153721.0
0.076	154627.83000000002
0.0765	155533.31000000003
0.077	156437.51999999996
0.0775	157340.29
0.078	158241.68
0.0785	159141.74000000002
0.079	160040.33
0.0795	160937.58000000005
0.08	161833.22
0.0805	162727.77
0.081	163620.62
0.0815	164512.12000000002
0.082	165402.20999999996
0.0825	166290.77
0.083	167177.8
0.0835	168063.19000000003
0.084	168947.07
0.0845	169829.3
0.085	170709.79
0.0855	171588.31999999998
0.086	172465.09
0.0865	173339.69
0.087	174212.08999999997
0.0875	175082.4
0.088	175950.51
0.0885	176816.17
0.089	177679.25
0.0895	178539.74999999997
0.09	179397.62
0.0905	180252.71000000002
0.091	181105.14999999997
0.0915	181954.81
0.092	182801.09
0.0925	183644.55000000002
0.093	184485.06000000003
0.0935	185322.52
0.094	186156.65000000002
0.0945	186987.59999999998
0.095	187815.41000000003
0.0955	188639.87
0.096	189461.08
0.0965	190278.84
0.097	191093.05
0.0975	191903.87
0.098	192711.11
0.0985	193514.97
0.099	194315.2
0.0995	195111.62000000005
0.1	195904.28999999998
0.1005	196692.9
0.101	197477.61
0.1015	198257.99
0.102	199034.22
0.1025	199805.52999999997
0.103	200571.96
0.1035	201332.93000000002
0.104	202087.97
0.1045	202836.11
0.105	203576.85999999993
0.1055	204308.18999999997
0.106	205028.66
0.1065	205734.80000000002
0.107	206421.99
0.1075	207082.18000000002
0.108	207700.27000000005
0.1085	208250.19
0.109	208699.5
0.1095	209023.60000000003
0.11	209225.27
0.1105	209357.74000000002
0.111	209467.97999999995
0.1115	209561.23000000004
0.112	209638.34000000003
0.1125	209710.94
0.113	209784.87
0.1135	209855.25
0.114	209915.5
0.1145	209963.06
0.115	209993.62999999998
0.1155	210013.99000000002
0.116	210035.21
0.1165	210059.19999999998
0.117	210085.67000000004
0.1175	210118.30000000002
0.118	210161.21
0.1185	210214.94999999998
0.119	210278.48999999996
0.1195	210350.48
0.12	210429.33
0.1205	210513.34
0.121	210600.88
0.1215	210690.89000000004
0.122	210782.62
0.1225	210874.13999999996
0.123	210964.34
0.1235	211050.76999999996
0.124	211131.90000000002
0.1245	211206.14000000004
0.125	211275.02000000002
0.1255	211341.47
0.126	211407.78999999998
0.1265	211475.63999999998
0.127	211544.14999999997
0.1275	211612.76999999993
0.128	211680.69
